# Consensus C(x)=min(F0,F1) D=2
# x0 x1 value
0.000000 0.000000 0.102073
0.000000 0.010101 0.102073
0.000000 0.020202 0.102073
0.000000 0.030303 0.102073
0.000000 0.040404 0.102073
0.000000 0.050505 0.102073
0.000000 0.060606 0.102073
0.000000 0.070707 0.102073
0.000000 0.080808 0.102073
0.000000 0.090909 0.102073
0.000000 0.101010 0.102073
0.000000 0.111111 0.127101
0.000000 0.121212 0.191011
0.000000 0.131313 0.282018
0.000000 0.141414 0.409269
0.000000 0.151515 0.584051
0.000000 0.161616 0.819971
0.000000 0.171717 1.133040
0.000000 0.181818 0.708434
0.000000 0.191919 0.394161
0.000000 0.202020 0.200677
0.000000 0.212121 0.092610
0.000000 0.222222 0.087234
0.000000 0.232323 0.087234
0.000000 0.242424 0.087234
0.000000 0.252525 0.087234
0.000000 0.262626 0.087234
0.000000 0.272727 0.087234
0.000000 0.282828 0.087234
0.000000 0.292929 0.087234
0.000000 0.303030 0.087234
0.000000 0.313131 0.087234
0.000000 0.323232 0.080451
0.000000 0.333333 0.080451
0.000000 0.343434 0.080451
0.000000 0.353535 0.080451
0.000000 0.363636 0.080451
0.000000 0.373737 0.080451
0.000000 0.383838 0.080451
0.000000 0.393939 0.080451
0.000000 0.404040 0.080451
0.000000 0.414141 0.080451
0.000000 0.424242 0.080451
0.000000 0.434343 0.080451
0.000000 0.444444 0.080451
0.000000 0.454545 0.069403
0.000000 0.464646 0.069403
0.000000 0.474747 0.069403
0.000000 0.484848 0.069403
0.000000 0.494949 0.069403
0.000000 0.505051 0.069403
0.000000 0.515152 0.069403
0.000000 0.525253 0.069403
0.000000 0.535354 0.069403
0.000000 0.545455 0.069403
0.000000 0.555556 0.069403
0.000000 0.565657 0.069403
0.000000 0.575758 0.069403
0.000000 0.585859 0.069403
0.000000 0.595960 0.069403
0.000000 0.606061 0.069403
0.000000 0.616162 0.069403
0.000000 0.626263 0.069403
0.000000 0.636364 0.069403
0.000000 0.646465 0.069403
0.000000 0.656566 0.069403
0.000000 0.666667 0.069403
0.000000 0.676768 0.069403
0.000000 0.686869 0.069403
0.000000 0.696970 0.069403
